SNAP (SNAP INC),20.42,+0.67,
Feb 18 2018 @ 16:15 ET,Bid,20.41,Ask,20.42,Size,0x0,Vol,33917697,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 May 20.00 (SNAP1818E20-OG),2.36,0.0,2.64,2.91,0,182,18 May 20.00 (SNAP1818Q20-OG),2.35,0.0,2.16,2.47,0,5091,
18 May 20.00 (SNAP1818E20-P),2.57,-0.03,2.64,2.78,30,182,18 May 20.00 (SNAP1818Q20-P),2.55,0.0,2.26,2.39,0,5091,
18 May 20.00 (SNAP1818E20-S),2.52,0.0,2.64,2.78,0,182,18 May 20.00 (SNAP1818Q20-S),2.30,-0.42,2.26,2.39,10,5091,
18 May 20.00 (SNAP1818E20-X),2.71,0.0,2.64,2.91,0,182,18 May 20.00 (SNAP1818Q20-X),2.33,-0.17,2.26,2.47,1,5091,
18 May 20.00 (SNAP1818E20-Y),2.70,+0.08,2.64,2.78,55,182,18 May 20.00 (SNAP1818Q20-Y),2.50,0.0,2.26,5.00,0,5091,
18 May 21.00 (SNAP1818E21),2.19,+0.22,2.24,2.34,50,55,18 May 21.00 (SNAP1818Q21),3.01,+0.01,2.81,2.92,150,16,
18 May 21.00 (SNAP1818E21-3),2.28,+0.13,2.24,2.45,23,55,18 May 21.00 (SNAP1818Q21-3),0.0,0.0,2.81,3.20,0,16,
18 May 21.00 (SNAP1818E21-4),2.13,-0.15,2.24,2.56,23,55,18 May 21.00 (SNAP1818Q21-4),0.0,0.0,2.81,3.10,0,16,
18 May 21.00 (SNAP1818E21-8),0.0,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-8),0.0,0.0,2.81,2.92,0,16,
18 May 21.00 (SNAP1818E21-A),0.0,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-A),0.0,0.0,2.81,2.92,0,16,
18 May 21.00 (SNAP1818E21-B),0.0,0.0,2.20,2.35,0,55,18 May 21.00 (SNAP1818Q21-B),3.01,-0.03,2.70,3.10,100,16,
18 May 21.00 (SNAP1818E21-E),2.50,+0.53,2.24,2.46,3,55,18 May 21.00 (SNAP1818Q21-E),0.0,0.0,2.81,3.10,0,16,
18 May 21.00 (SNAP1818E21-I),2.35,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-I),0.0,0.0,2.81,2.94,0,16,
18 May 21.00 (SNAP1818E21-J),0.0,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-J),0.0,0.0,2.81,2.92,0,16,
18 May 21.00 (SNAP1818E21-K),0.0,0.0,2.24,5.00,0,55,18 May 21.00 (SNAP1818Q21-K),0.0,0.0,2.81,5.40,0,16,
18 May 21.00 (SNAP1818E21-O),2.25,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-O),2.90,-0.25,2.81,3.35,50,16,
18 May 21.00 (SNAP1818E21-OG),0.0,0.0,2.12,2.45,0,55,18 May 21.00 (SNAP1818Q21-OG),0.0,0.0,2.70,3.10,0,16,
18 May 21.00 (SNAP1818E21-P),1.55,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-P),3.00,0.0,2.81,2.92,0,16,
18 May 21.00 (SNAP1818E21-S),0.0,0.0,2.24,2.34,0,55,18 May 21.00 (SNAP1818Q21-S),0.0,0.0,2.81,3.20,0,16,
18 May 21.00 (SNAP1818E21-X),2.19,-0.16,2.24,2.46,1,55,18 May 21.00 (SNAP1818Q21-X),0.0,0.0,2.81,3.10,0,16,
18 May 21.00 (SNAP1818E21-Y),0.0,0.0,2.24,5.00,0,55,18 May 21.00 (SNAP1818Q21-Y),0.0,0.0,2.81,5.50,0,16,
18 May 22.00 (SNAP1818E22),1.92,+0.27,1.87,1.92,208,127,18 May 22.00 (SNAP1818Q22),3.65,0.0,3.45,3.55,10,38,
18 May 22.00 (SNAP1818E22-3),2.01,+0.39,1.87,2.08,53,127,18 May 22.00 (SNAP1818Q22-3),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-4),0.0,0.0,1.87,2.06,0,127,18 May 22.00 (SNAP1818Q22-4),3.65,0.0,3.45,3.55,10,38,
18 May 22.00 (SNAP1818E22-8),1.90,0.0,1.87,2.06,10,127,18 May 22.00 (SNAP1818Q22-8),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-A),1.90,+0.25,1.87,2.08,59,127,18 May 22.00 (SNAP1818Q22-A),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-B),0.0,0.0,1.87,1.97,0,127,18 May 22.00 (SNAP1818Q22-B),0.0,0.0,3.40,3.60,0,38,
18 May 22.00 (SNAP1818E22-E),1.83,-0.11,1.87,2.07,15,127,18 May 22.00 (SNAP1818Q22-E),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-I),2.05,+0.43,1.87,1.92,25,127,18 May 22.00 (SNAP1818Q22-I),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-J),0.0,0.0,1.87,2.06,0,127,18 May 22.00 (SNAP1818Q22-J),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-K),1.90,0.0,1.87,5.00,10,127,18 May 22.00 (SNAP1818Q22-K),0.0,0.0,3.45,6.00,0,38,
18 May 22.00 (SNAP1818E22-O),1.90,+0.04,1.87,2.06,21,127,18 May 22.00 (SNAP1818Q22-O),3.65,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-OG),1.62,0.0,1.75,2.07,0,127,18 May 22.00 (SNAP1818Q22-OG),3.60,0.0,3.20,3.55,0,38,
18 May 22.00 (SNAP1818E22-P),2.05,+0.43,1.87,2.00,13,127,18 May 22.00 (SNAP1818Q22-P),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-S),1.92,0.0,1.87,2.06,2,127,18 May 22.00 (SNAP1818Q22-S),0.0,0.0,3.45,3.80,0,38,
18 May 22.00 (SNAP1818E22-X),0.0,0.0,1.87,2.08,0,127,18 May 22.00 (SNAP1818Q22-X),0.0,0.0,3.45,3.55,0,38,
18 May 22.00 (SNAP1818E22-Y),0.0,0.0,1.87,5.00,0,127,18 May 22.00 (SNAP1818Q22-Y),0.0,0.0,3.45,6.00,0,38,
18 May 23.00 (SNAP1818E23),1.60,+0.01,1.55,1.65,30,175,18 May 23.00 (SNAP1818Q23),4.20,-0.15,4.10,4.25,10,85,
18 May 23.00 (SNAP1818E23-3),1.70,+0.35,1.55,1.75,21,175,18 May 23.00 (SNAP1818Q23-3),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-4),0.0,0.0,1.55,1.74,0,175,18 May 23.00 (SNAP1818Q23-4),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-8),0.0,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-8),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-A),1.44,-0.15,1.55,1.65,4,175,18 May 23.00 (SNAP1818Q23-A),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-B),0.0,0.0,1.55,1.70,0,175,18 May 23.00 (SNAP1818Q23-B),0.0,0.0,4.10,4.30,0,85,
18 May 23.00 (SNAP1818E23-E),1.77,+0.13,1.55,1.74,4,175,18 May 23.00 (SNAP1818Q23-E),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-I),1.60,0.0,1.55,1.65,1,175,18 May 23.00 (SNAP1818Q23-I),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-J),1.49,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-J),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-K),0.0,0.0,1.55,5.00,0,175,18 May 23.00 (SNAP1818Q23-K),0.0,0.0,4.10,6.50,0,85,
18 May 23.00 (SNAP1818E23-O),1.49,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-O),4.35,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-OG),0.0,0.0,1.55,1.76,0,175,18 May 23.00 (SNAP1818Q23-OG),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-P),1.49,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-P),4.20,0.0,4.10,4.25,10,85,
18 May 23.00 (SNAP1818E23-S),1.49,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-S),0.0,0.0,4.10,4.50,0,85,
18 May 23.00 (SNAP1818E23-X),1.24,0.0,1.55,1.65,0,175,18 May 23.00 (SNAP1818Q23-X),0.0,0.0,4.10,4.25,0,85,
18 May 23.00 (SNAP1818E23-Y),0.0,0.0,1.55,5.00,0,175,18 May 23.00 (SNAP1818Q23-Y),0.0,0.0,4.10,6.50,0,85,
18 May 24.00 (SNAP1818E24),1.35,+0.23,1.31,1.47,3,12,18 May 24.00 (SNAP1818Q24),5.10,0.0,4.85,4.95,0,167,
18 May 24.00 (SNAP1818E24-3),1.16,0.0,1.31,1.48,0,12,18 May 24.00 (SNAP1818Q24-3),0.0,0.0,4.85,5.20,0,167,
18 May 24.00 (SNAP1818E24-4),0.0,0.0,1.31,1.48,0,12,18 May 24.00 (SNAP1818Q24-4),0.0,0.0,4.85,5.30,0,167,
18 May 24.00 (SNAP1818E24-8),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-8),0.0,0.0,4.85,5.35,0,167,
18 May 24.00 (SNAP1818E24-A),1.29,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-A),0.0,0.0,4.85,5.20,0,167,
18 May 24.00 (SNAP1818E24-B),0.0,0.0,1.20,1.58,0,12,18 May 24.00 (SNAP1818Q24-B),0.0,0.0,4.85,5.00,0,167,
18 May 24.00 (SNAP1818E24-E),1.35,+0.23,1.31,1.47,2,12,18 May 24.00 (SNAP1818Q24-E),0.0,0.0,4.85,4.95,0,167,
18 May 24.00 (SNAP1818E24-I),1.35,0.0,1.31,1.47,1,12,18 May 24.00 (SNAP1818Q24-I),0.0,0.0,4.85,4.95,0,167,
18 May 24.00 (SNAP1818E24-J),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-J),0.0,0.0,4.85,5.20,0,167,
18 May 24.00 (SNAP1818E24-K),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-K),0.0,0.0,4.85,7.40,0,167,
18 May 24.00 (SNAP1818E24-O),0.0,0.0,1.31,1.48,0,12,18 May 24.00 (SNAP1818Q24-O),5.10,0.0,4.85,5.30,0,167,
18 May 24.00 (SNAP1818E24-OG),0.0,0.0,1.20,1.47,0,12,18 May 24.00 (SNAP1818Q24-OG),0.0,0.0,4.85,4.95,0,167,
18 May 24.00 (SNAP1818E24-P),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-P),0.0,0.0,4.85,4.95,0,167,
18 May 24.00 (SNAP1818E24-S),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-S),0.0,0.0,4.85,5.20,0,167,
18 May 24.00 (SNAP1818E24-X),1.15,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-X),0.0,0.0,4.85,5.20,0,167,
18 May 24.00 (SNAP1818E24-Y),0.0,0.0,1.31,1.47,0,12,18 May 24.00 (SNAP1818Q24-Y),0.0,0.0,4.85,7.50,0,167,
18 May 25.00 (SNAP1818E25),1.07,-0.03,1.11,1.20,42,32,18 May 25.00 (SNAP1818Q25),5.80,0.0,5.30,6.10,1,0,
18 May 25.00 (SNAP1818E25-3),0.0,0.0,1.11,1.26,0,32,18 May 25.00 (SNAP1818Q25-3),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-4),0.0,0.0,1.11,1.25,0,32,18 May 25.00 (SNAP1818Q25-4),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-8),0.0,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-8),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-A),1.07,-0.15,1.11,1.20,12,32,18 May 25.00 (SNAP1818Q25-A),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-B),0.0,0.0,1.11,1.23,0,32,18 May 25.00 (SNAP1818Q25-B),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-E),1.12,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-E),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-I),0.0,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-I),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-J),0.0,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-J),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-K),0.0,0.0,1.11,5.00,0,32,18 May 25.00 (SNAP1818Q25-K),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-O),1.25,0.0,1.11,1.25,30,32,18 May 25.00 (SNAP1818Q25-O),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-OG),0.0,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-OG),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-P),0.0,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-P),5.80,0.0,5.30,6.10,1,0,
18 May 25.00 (SNAP1818E25-S),0.0,0.0,1.11,1.25,0,32,18 May 25.00 (SNAP1818Q25-S),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-X),1.10,0.0,1.11,1.20,0,32,18 May 25.00 (SNAP1818Q25-X),0.0,0.0,5.30,6.10,0,0,
18 May 25.00 (SNAP1818E25-Y),0.0,0.0,1.11,5.00,0,32,18 May 25.00 (SNAP1818Q25-Y),0.0,0.0,5.30,6.10,0,0,
18 May 26.00 (SNAP1818E26),0.97,-0.08,0.93,1.00,33,676,18 May 26.00 (SNAP1818Q26),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-3),0.95,0.0,0.93,1.07,0,676,18 May 26.00 (SNAP1818Q26-3),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-4),0.99,0.0,0.93,1.07,10,676,18 May 26.00 (SNAP1818Q26-4),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-8),0.0,0.0,0.93,1.00,0,676,18 May 26.00 (SNAP1818Q26-8),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-A),0.0,0.0,0.93,1.00,0,676,18 May 26.00 (SNAP1818Q26-A),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-B),0.91,0.0,0.93,1.05,3,676,18 May 26.00 (SNAP1818Q26-B),0.0,0.0,6.45,7.10,0,0,
18 May 26.00 (SNAP1818E26-E),0.99,+0.04,0.93,1.07,2,676,18 May 26.00 (SNAP1818Q26-E),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-I),0.92,-0.04,0.93,1.00,2,676,18 May 26.00 (SNAP1818Q26-I),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-J),0.0,0.0,0.93,1.00,0,676,18 May 26.00 (SNAP1818Q26-J),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-K),0.0,0.0,0.93,5.00,0,676,18 May 26.00 (SNAP1818Q26-K),0.0,0.0,6.45,9.00,0,0,
18 May 26.00 (SNAP1818E26-O),0.97,+0.01,0.93,1.00,16,676,18 May 26.00 (SNAP1818Q26-O),0.0,0.0,6.45,7.10,0,0,
18 May 26.00 (SNAP1818E26-OG),0.0,0.0,0.83,1.08,0,676,18 May 26.00 (SNAP1818Q26-OG),0.0,0.0,6.20,6.90,0,0,
18 May 26.00 (SNAP1818E26-P),0.83,0.0,0.93,1.00,0,676,18 May 26.00 (SNAP1818Q26-P),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-S),0.90,0.0,0.93,1.00,0,676,18 May 26.00 (SNAP1818Q26-S),0.0,0.0,6.45,6.90,0,0,
18 May 26.00 (SNAP1818E26-X),1.05,0.0,0.93,1.10,0,676,18 May 26.00 (SNAP1818Q26-X),0.0,0.0,6.45,7.15,0,0,
18 May 26.00 (SNAP1818E26-Y),0.96,0.0,0.93,5.00,0,676,18 May 26.00 (SNAP1818Q26-Y),0.0,0.0,6.45,6.90,0,0,
18 May 27.00 (SNAP1818E27),0.75,+0.25,0.51,0.91,2,5,18 May 27.00 (SNAP1818Q27),10.05,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-3),0.0,0.0,0.51,1.00,0,5,18 May 27.00 (SNAP1818Q27-3),0.0,0.0,7.25,7.80,0,1,
18 May 27.00 (SNAP1818E27-4),0.0,0.0,0.51,1.00,0,5,18 May 27.00 (SNAP1818Q27-4),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-8),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-8),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-A),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-A),10.05,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-B),0.0,0.0,0.51,0.93,0,5,18 May 27.00 (SNAP1818Q27-B),0.0,0.0,7.25,7.80,0,1,
18 May 27.00 (SNAP1818E27-E),0.50,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-E),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-I),0.75,0.0,0.51,0.91,2,5,18 May 27.00 (SNAP1818Q27-I),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-J),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-J),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-K),0.0,0.0,0.51,5.00,0,5,18 May 27.00 (SNAP1818Q27-K),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-O),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-O),0.0,0.0,7.25,7.80,0,1,
18 May 27.00 (SNAP1818E27-OG),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-OG),0.0,0.0,7.00,7.80,0,1,
18 May 27.00 (SNAP1818E27-P),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-P),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-S),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-S),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-X),0.0,0.0,0.51,0.91,0,5,18 May 27.00 (SNAP1818Q27-X),0.0,0.0,7.25,7.55,0,1,
18 May 27.00 (SNAP1818E27-Y),0.0,0.0,0.51,5.00,0,5,18 May 27.00 (SNAP1818Q27-Y),0.0,0.0,7.25,7.55,0,1,
18 May 28.00 (SNAP1818E28),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-3),0.0,0.0,0.58,0.88,0,0,18 May 28.00 (SNAP1818Q28-3),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-4),0.0,0.0,0.58,0.88,0,0,18 May 28.00 (SNAP1818Q28-4),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-8),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-8),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-A),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-A),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-B),0.0,0.0,0.58,0.81,0,0,18 May 28.00 (SNAP1818Q28-B),0.0,0.0,8.05,10.45,0,0,
18 May 28.00 (SNAP1818E28-E),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-E),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-I),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-I),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-J),0.0,0.0,0.58,0.79,0,0,18 May 28.00 (SNAP1818Q28-J),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-K),0.0,0.0,0.0,5.00,0,0,18 May 28.00 (SNAP1818Q28-K),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-O),0.0,0.0,0.67,0.88,0,0,18 May 28.00 (SNAP1818Q28-O),0.0,0.0,8.05,10.45,0,0,
18 May 28.00 (SNAP1818E28-OG),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-OG),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-P),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-P),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-S),0.0,0.0,0.67,0.79,0,0,18 May 28.00 (SNAP1818Q28-S),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-X),0.0,0.0,0.67,0.88,0,0,18 May 28.00 (SNAP1818Q28-X),0.0,0.0,8.05,10.40,0,0,
18 May 28.00 (SNAP1818E28-Y),0.0,0.0,0.67,5.00,0,0,18 May 28.00 (SNAP1818Q28-Y),0.0,0.0,8.05,10.40,0,0,
18 May 29.00 (SNAP1818E29),0.54,0.0,0.47,0.68,1,0,18 May 29.00 (SNAP1818Q29),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-3),0.0,0.0,0.47,0.76,0,0,18 May 29.00 (SNAP1818Q29-3),0.0,0.0,8.15,10.45,0,0,
18 May 29.00 (SNAP1818E29-4),0.0,0.0,0.47,0.76,0,0,18 May 29.00 (SNAP1818Q29-4),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-8),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-8),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-A),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-A),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-B),0.0,0.0,0.39,0.76,0,0,18 May 29.00 (SNAP1818Q29-B),0.0,0.0,8.15,10.45,0,0,
18 May 29.00 (SNAP1818E29-E),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-E),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-I),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-I),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-J),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-J),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-K),0.0,0.0,0.47,5.00,0,0,18 May 29.00 (SNAP1818Q29-K),0.0,0.0,8.15,11.50,0,0,
18 May 29.00 (SNAP1818E29-O),0.54,0.0,0.47,0.68,1,0,18 May 29.00 (SNAP1818Q29-O),0.0,0.0,8.15,10.45,0,0,
18 May 29.00 (SNAP1818E29-OG),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-OG),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-P),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-P),0.0,0.0,8.15,10.45,0,0,
18 May 29.00 (SNAP1818E29-S),0.0,0.0,0.47,0.68,0,0,18 May 29.00 (SNAP1818Q29-S),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-X),0.0,0.0,0.47,0.76,0,0,18 May 29.00 (SNAP1818Q29-X),0.0,0.0,8.15,10.20,0,0,
18 May 29.00 (SNAP1818E29-Y),0.0,0.0,0.47,5.00,0,0,18 May 29.00 (SNAP1818Q29-Y),0.0,0.0,8.15,10.20,0,0,
18 May 30.00 (SNAP1818E30),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30),11.47,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-3),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-3),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-4),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-4),11.47,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-8),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-8),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-A),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-A),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-B),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-B),0.0,0.0,9.35,11.05,0,4,
18 May 30.00 (SNAP1818E30-E),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-E),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-I),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-I),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-J),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-J),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-K),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-K),0.0,0.0,9.35,12.50,0,4,
18 May 30.00 (SNAP1818E30-O),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-O),0.0,0.0,9.35,11.05,0,4,
18 May 30.00 (SNAP1818E30-OG),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-OG),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-P),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-P),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-S),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-S),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-X),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-X),0.0,0.0,9.35,10.80,0,4,
18 May 30.00 (SNAP1818E30-Y),0.0,0.0,0.47,0.83,0,0,18 May 30.00 (SNAP1818Q30-Y),0.0,0.0,9.35,10.80,0,4,
18 May 31.00 (SNAP1818E31),0.0,0.0,0.35,1.07,0,0,18 May 31.00 (SNAP1818Q31),0.0,0.0,10.40,12.50,0,0,
18 May 31.00 (SNAP1818E31-3),0.0,0.0,0.35,1.07,0,0,18 May 31.00 (SNAP1818Q31-3),0.0,0.0,10.40,12.75,0,0,
18 May 31.00 (SNAP1818E31-4),0.0,0.0,0.35,1.07,0,0,18 May 31.00 (SNAP1818Q31-4),0.0,0.0,10.40,12.50,0,0,
