GM (GENERAL MOTORS COMPANY),41.09,-0.76,
Feb 18 2018 @ 16:17 ET,Bid,41.08,Ask,41.09,Size,0x0,Vol,14871775,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 42.00 (GM1802C42-J),0.0,0.0,0.30,0.54,0,481,18 Mar 42.00 (GM1802O42-J),0.0,0.0,1.14,1.45,0,804,
18 Mar 42.00 (GM1802C42-K),0.0,0.0,0.0,5.00,0,481,18 Mar 42.00 (GM1802O42-K),0.0,0.0,1.28,5.00,0,804,
18 Mar 42.00 (GM1802C42-O),0.58,-0.12,0.41,0.45,18,481,18 Mar 42.00 (GM1802O42-O),1.26,+0.37,1.27,1.31,17,804,
18 Mar 42.00 (GM1802C42-OG),1.85,0.0,0.0,5.00,0,481,18 Mar 42.00 (GM1802O42-OG),0.0,0.0,0.0,3.45,0,804,
18 Mar 42.00 (GM1802C42-P),1.17,0.0,0.40,0.44,0,481,18 Mar 42.00 (GM1802O42-P),1.11,0.0,1.28,1.31,0,804,
18 Mar 42.00 (GM1802C42-S),0.43,-0.28,0.41,0.45,100,481,18 Mar 42.00 (GM1802O42-S),0.92,0.0,1.28,1.36,0,804,
18 Mar 42.00 (GM1802C42-X),0.75,0.0,0.40,0.45,0,481,18 Mar 42.00 (GM1802O42-X),1.25,-0.26,1.27,1.34,5,804,
18 Mar 42.00 (GM1802C42-Y),0.44,-0.56,0.0,5.00,2,481,18 Mar 42.00 (GM1802O42-Y),1.14,0.0,1.28,5.00,0,804,
18 Mar 42.50 (GM1802C42.5),0.27,-0.25,0.27,0.31,85,160,18 Mar 42.50 (GM1802O42.5),0.97,-0.31,1.64,1.68,2,70,
18 Mar 42.50 (GM1802C42.5-3),0.91,0.0,0.25,0.31,0,160,18 Mar 42.50 (GM1802O42.5-3),1.39,0.0,1.64,1.75,0,70,
18 Mar 42.50 (GM1802C42.5-4),0.69,+0.24,0.25,0.31,2,160,18 Mar 42.50 (GM1802O42.5-4),1.30,0.0,1.64,1.68,0,70,
18 Mar 42.50 (GM1802C42.5-8),0.41,-0.19,0.26,0.31,4,160,18 Mar 42.50 (GM1802O42.5-8),1.11,-0.17,1.64,1.70,1,70,
18 Mar 42.50 (GM1802C42.5-A),0.52,0.0,0.25,0.31,0,160,18 Mar 42.50 (GM1802O42.5-A),0.93,0.0,1.63,1.71,0,70,
18 Mar 42.50 (GM1802C42.5-B),0.36,-1.03,0.0,0.64,27,160,18 Mar 42.50 (GM1802O42.5-B),0.0,0.0,1.06,2.12,0,70,
18 Mar 42.50 (GM1802C42.5-E),0.41,-0.12,0.25,0.31,3,160,18 Mar 42.50 (GM1802O42.5-E),0.97,0.0,1.63,1.70,1,70,
18 Mar 42.50 (GM1802C42.5-I),0.55,0.0,0.27,0.31,0,160,18 Mar 42.50 (GM1802O42.5-I),1.30,0.0,1.63,1.68,0,70,
18 Mar 42.50 (GM1802C42.5-J),0.0,0.0,0.18,0.31,0,160,18 Mar 42.50 (GM1802O42.5-J),0.0,0.0,1.50,1.81,0,70,
18 Mar 42.50 (GM1802C42.5-K),0.0,0.0,0.0,0.31,0,160,18 Mar 42.50 (GM1802O42.5-K),0.0,0.0,0.0,5.00,0,70,
18 Mar 42.50 (GM1802C42.5-O),0.27,-0.26,0.26,0.31,23,160,18 Mar 42.50 (GM1802O42.5-O),1.03,0.0,1.63,1.68,0,70,
18 Mar 42.50 (GM1802C42.5-OG),0.58,0.0,0.0,5.00,0,160,18 Mar 42.50 (GM1802O42.5-OG),0.0,0.0,0.0,3.80,0,70,
18 Mar 42.50 (GM1802C42.5-P),2.14,0.0,0.27,0.31,0,160,18 Mar 42.50 (GM1802O42.5-P),1.15,0.0,1.64,1.68,0,70,
18 Mar 42.50 (GM1802C42.5-S),1.45,0.0,0.27,0.31,0,160,18 Mar 42.50 (GM1802O42.5-S),2.35,0.0,1.64,1.72,0,70,
18 Mar 42.50 (GM1802C42.5-X),0.30,-0.15,0.25,0.31,26,160,18 Mar 42.50 (GM1802O42.5-X),1.05,0.0,1.63,1.70,0,70,
18 Mar 42.50 (GM1802C42.5-Y),2.15,0.0,0.0,0.31,0,160,18 Mar 42.50 (GM1802O42.5-Y),0.0,0.0,0.0,1.68,0,70,
18 Mar 43.00 (GM1802C43),0.20,-0.15,0.17,0.21,526,804,18 Mar 43.00 (GM1802O43),2.07,+0.58,1.70,2.22,1,59,
18 Mar 43.00 (GM1802C43-3),0.36,-0.64,0.17,0.21,2,804,18 Mar 43.00 (GM1802O43-3),0.0,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-4),0.33,0.0,0.17,0.21,0,804,18 Mar 43.00 (GM1802O43-4),1.13,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-8),0.36,+0.06,0.17,0.21,22,804,18 Mar 43.00 (GM1802O43-8),1.49,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-A),0.20,-0.50,0.17,0.21,200,804,18 Mar 43.00 (GM1802O43-A),1.94,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-B),0.40,+0.11,0.0,0.48,5,804,18 Mar 43.00 (GM1802O43-B),1.13,0.0,1.50,2.57,0,59,
18 Mar 43.00 (GM1802C43-E),0.42,+0.07,0.17,0.21,11,804,18 Mar 43.00 (GM1802O43-E),2.07,+0.83,1.70,2.22,1,59,
18 Mar 43.00 (GM1802C43-I),0.30,0.0,0.17,0.21,0,804,18 Mar 43.00 (GM1802O43-I),1.17,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-J),1.67,0.0,0.17,0.21,0,804,18 Mar 43.00 (GM1802O43-J),0.0,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-K),0.0,0.0,0.17,0.21,0,804,18 Mar 43.00 (GM1802O43-K),0.0,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-O),0.27,-0.04,0.17,0.21,15,804,18 Mar 43.00 (GM1802O43-O),1.27,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-OG),0.63,0.0,0.0,5.00,0,804,18 Mar 43.00 (GM1802O43-OG),0.0,0.0,0.0,4.20,0,59,
18 Mar 43.00 (GM1802C43-P),0.37,+0.09,0.17,0.21,1,804,18 Mar 43.00 (GM1802O43-P),1.95,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-S),0.25,-0.03,0.17,0.21,11,804,18 Mar 43.00 (GM1802O43-S),0.0,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-X),0.21,-0.42,0.17,0.21,258,804,18 Mar 43.00 (GM1802O43-X),2.30,0.0,1.70,2.22,0,59,
18 Mar 43.00 (GM1802C43-Y),0.37,-0.73,0.17,0.21,1,804,18 Mar 43.00 (GM1802O43-Y),0.0,0.0,1.70,2.22,0,59,
18 Mar 43.50 (GM1802C43.5),0.14,-0.09,0.10,0.14,11,482,18 Mar 43.50 (GM1802O43.5),1.80,-0.33,2.47,2.52,28,83,
18 Mar 43.50 (GM1802C43.5-3),0.0,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-3),1.26,0.0,2.34,2.67,0,83,
18 Mar 43.50 (GM1802C43.5-4),0.19,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-4),2.28,0.0,2.47,2.54,0,83,
18 Mar 43.50 (GM1802C43.5-8),0.44,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-8),1.57,0.0,2.46,2.53,0,83,
18 Mar 43.50 (GM1802C43.5-A),0.77,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-A),0.0,0.0,2.45,2.54,0,83,
18 Mar 43.50 (GM1802C43.5-B),0.88,0.0,0.0,0.38,0,482,18 Mar 43.50 (GM1802O43.5-B),2.18,0.0,1.89,2.94,0,83,
18 Mar 43.50 (GM1802C43.5-E),0.14,-0.15,0.10,0.14,11,482,18 Mar 43.50 (GM1802O43.5-E),3.23,0.0,2.47,2.54,0,83,
18 Mar 43.50 (GM1802C43.5-I),0.23,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-I),1.80,+0.42,2.47,2.52,20,83,
18 Mar 43.50 (GM1802C43.5-J),0.0,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-J),0.0,0.0,2.34,2.67,0,83,
18 Mar 43.50 (GM1802C43.5-K),0.0,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-K),0.0,0.0,0.0,5.00,0,83,
18 Mar 43.50 (GM1802C43.5-O),0.59,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-O),2.13,0.0,2.47,2.52,0,83,
18 Mar 43.50 (GM1802C43.5-OG),0.27,0.0,0.0,5.00,0,482,18 Mar 43.50 (GM1802O43.5-OG),1.93,0.0,0.0,4.60,0,83,
18 Mar 43.50 (GM1802C43.5-P),0.29,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-P),1.85,0.0,2.47,2.52,8,83,
18 Mar 43.50 (GM1802C43.5-S),0.22,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-S),0.0,0.0,2.47,2.55,0,83,
18 Mar 43.50 (GM1802C43.5-X),0.46,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-X),1.30,0.0,2.46,2.54,0,83,
18 Mar 43.50 (GM1802C43.5-Y),0.0,0.0,0.10,0.14,0,482,18 Mar 43.50 (GM1802O43.5-Y),0.0,0.0,0.0,5.00,0,83,
18 Mar 44.00 (GM1802C44),0.09,-0.06,0.06,0.09,430,621,18 Mar 44.00 (GM1802O44),2.81,0.0,2.73,2.98,0,245,
18 Mar 44.00 (GM1802C44-3),0.41,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-3),0.0,0.0,2.73,3.15,0,245,
18 Mar 44.00 (GM1802C44-4),0.71,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-4),1.91,0.0,2.73,3.05,0,245,
18 Mar 44.00 (GM1802C44-8),0.15,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-8),0.0,0.0,0.50,4.70,0,245,
18 Mar 44.00 (GM1802C44-A),0.15,-0.30,0.06,0.09,4,621,18 Mar 44.00 (GM1802O44-A),2.61,0.0,2.73,3.05,0,245,
18 Mar 44.00 (GM1802C44-B),0.48,0.0,0.0,0.29,0,621,18 Mar 44.00 (GM1802O44-B),1.57,0.0,2.39,3.35,0,245,
18 Mar 44.00 (GM1802C44-E),0.15,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-E),2.81,0.0,2.73,3.05,0,245,
18 Mar 44.00 (GM1802C44-I),0.17,-0.01,0.06,0.09,1,621,18 Mar 44.00 (GM1802O44-I),2.25,0.0,2.73,2.98,0,245,
18 Mar 44.00 (GM1802C44-J),0.0,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-J),0.0,0.0,2.67,3.20,0,245,
18 Mar 44.00 (GM1802C44-K),0.0,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-K),0.0,0.0,0.50,5.35,0,245,
18 Mar 44.00 (GM1802C44-O),0.20,+0.03,0.06,0.09,25,621,18 Mar 44.00 (GM1802O44-O),3.50,0.0,2.73,2.98,0,245,
18 Mar 44.00 (GM1802C44-OG),0.44,0.0,0.0,0.09,0,621,18 Mar 44.00 (GM1802O44-OG),0.0,0.0,0.36,5.35,0,245,
18 Mar 44.00 (GM1802C44-P),1.22,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-P),2.61,0.0,2.73,2.98,0,245,
18 Mar 44.00 (GM1802C44-S),0.09,-0.34,0.06,0.09,200,621,18 Mar 44.00 (GM1802O44-S),2.80,0.0,2.73,3.15,0,245,
18 Mar 44.00 (GM1802C44-X),0.08,-0.18,0.06,0.09,200,621,18 Mar 44.00 (GM1802O44-X),1.84,0.0,2.73,3.05,0,245,
18 Mar 44.00 (GM1802C44-Y),1.24,0.0,0.06,0.09,0,621,18 Mar 44.00 (GM1802O44-Y),0.0,0.0,0.50,5.50,0,245,
18 Mar 44.50 (GM1802C44.5),0.05,-0.19,0.05,0.08,18,256,18 Mar 44.50 (GM1802O44.5),4.05,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-3),1.30,0.0,0.0,0.08,0,256,18 Mar 44.50 (GM1802O44.5-3),2.53,0.0,2.74,3.65,0,98,
18 Mar 44.50 (GM1802C44.5-4),1.13,0.0,0.02,0.08,0,256,18 Mar 44.50 (GM1802O44.5-4),2.15,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-8),0.44,0.0,0.02,0.08,0,256,18 Mar 44.50 (GM1802O44.5-8),1.82,0.0,1.91,5.70,0,98,
18 Mar 44.50 (GM1802C44.5-A),1.13,0.0,0.02,0.08,0,256,18 Mar 44.50 (GM1802O44.5-A),2.11,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-B),0.97,0.0,0.0,0.23,0,256,18 Mar 44.50 (GM1802O44.5-B),0.0,0.0,1.00,5.60,0,98,
18 Mar 44.50 (GM1802C44.5-E),0.44,0.0,0.02,0.08,0,256,18 Mar 44.50 (GM1802O44.5-E),2.11,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-I),0.05,-0.19,0.05,0.08,3,256,18 Mar 44.50 (GM1802O44.5-I),0.0,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-J),0.0,0.0,0.0,0.08,0,256,18 Mar 44.50 (GM1802O44.5-J),0.0,0.0,2.54,3.75,0,98,
18 Mar 44.50 (GM1802C44.5-K),0.0,0.0,0.0,0.08,0,256,18 Mar 44.50 (GM1802O44.5-K),0.0,0.0,1.00,5.70,0,98,
18 Mar 44.50 (GM1802C44.5-O),0.40,0.0,0.04,0.08,0,256,18 Mar 44.50 (GM1802O44.5-O),4.05,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-OG),0.0,0.0,0.0,0.09,0,256,18 Mar 44.50 (GM1802O44.5-OG),0.0,0.0,0.70,5.70,0,98,
18 Mar 44.50 (GM1802C44.5-P),1.12,0.0,0.03,0.08,0,256,18 Mar 44.50 (GM1802O44.5-P),3.55,0.0,2.74,3.65,0,98,
18 Mar 44.50 (GM1802C44.5-S),0.06,-1.07,0.01,0.08,15,256,18 Mar 44.50 (GM1802O44.5-S),0.0,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-X),0.36,0.0,0.02,0.08,0,256,18 Mar 44.50 (GM1802O44.5-X),3.90,0.0,2.74,3.55,0,98,
18 Mar 44.50 (GM1802C44.5-Y),0.59,0.0,0.0,0.08,0,256,18 Mar 44.50 (GM1802O44.5-Y),0.0,0.0,1.00,6.00,0,98,
18 Mar 45.00 (GM1802C45),0.05,-0.09,0.01,0.06,1,359,18 Mar 45.00 (GM1802O45),2.92,-0.35,3.85,4.00,30,181,
18 Mar 45.00 (GM1802C45-3),0.0,0.0,0.01,0.10,0,359,18 Mar 45.00 (GM1802O45-3),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-4),0.46,0.0,0.01,0.07,0,359,18 Mar 45.00 (GM1802O45-4),3.24,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-8),0.24,0.0,0.01,0.07,0,359,18 Mar 45.00 (GM1802O45-8),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-A),0.27,0.0,0.01,0.07,0,359,18 Mar 45.00 (GM1802O45-A),2.93,+0.90,3.85,4.00,15,181,
18 Mar 45.00 (GM1802C45-B),0.19,0.0,0.0,0.19,0,359,18 Mar 45.00 (GM1802O45-B),3.48,0.0,1.50,6.35,0,181,
18 Mar 45.00 (GM1802C45-E),0.14,0.0,0.01,0.07,0,359,18 Mar 45.00 (GM1802O45-E),2.92,-0.52,0.0,4.00,15,181,
18 Mar 45.00 (GM1802C45-I),0.25,0.0,0.01,0.06,0,359,18 Mar 45.00 (GM1802O45-I),1.97,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-J),0.0,0.0,0.01,0.19,0,359,18 Mar 45.00 (GM1802O45-J),2.41,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-K),0.0,0.0,0.01,5.00,0,359,18 Mar 45.00 (GM1802O45-K),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-O),0.40,0.0,0.01,0.06,0,359,18 Mar 45.00 (GM1802O45-O),3.50,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-OG),0.82,0.0,0.0,5.00,0,359,18 Mar 45.00 (GM1802O45-OG),0.0,0.0,1.38,6.35,0,181,
18 Mar 45.00 (GM1802C45-P),0.0,0.0,0.01,0.06,0,359,18 Mar 45.00 (GM1802O45-P),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-S),0.35,0.0,0.01,0.06,0,359,18 Mar 45.00 (GM1802O45-S),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-X),0.05,-0.14,0.01,0.07,1,359,18 Mar 45.00 (GM1802O45-X),3.27,0.0,3.85,4.00,0,181,
18 Mar 45.00 (GM1802C45-Y),0.0,0.0,0.01,5.00,0,359,18 Mar 45.00 (GM1802O45-Y),0.0,0.0,3.85,4.00,0,181,
18 Mar 45.50 (GM1802C45.5),0.05,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5),2.44,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-3),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-3),0.0,0.0,3.90,4.70,0,1,
18 Mar 45.50 (GM1802C45.5-4),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-4),0.0,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-8),0.05,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-8),0.0,0.0,2.81,6.45,0,1,
18 Mar 45.50 (GM1802C45.5-A),0.13,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-A),0.0,0.0,0.0,0.0,0,1,
18 Mar 45.50 (GM1802C45.5-B),0.0,0.0,0.0,0.15,0,534,18 Mar 45.50 (GM1802O45.5-B),0.0,0.0,2.00,6.65,0,1,
18 Mar 45.50 (GM1802C45.5-E),0.63,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-E),0.0,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-I),0.65,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-I),0.0,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-J),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-J),0.0,0.0,3.70,4.70,0,1,
18 Mar 45.50 (GM1802C45.5-K),0.25,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-K),0.0,0.0,2.00,6.70,0,1,
18 Mar 45.50 (GM1802C45.5-O),0.20,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-O),2.44,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-OG),1.17,0.0,0.0,5.00,0,534,18 Mar 45.50 (GM1802O45.5-OG),0.0,0.0,1.70,6.70,0,1,
18 Mar 45.50 (GM1802C45.5-P),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-P),0.0,0.0,0.0,0.0,0,1,
18 Mar 45.50 (GM1802C45.5-S),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-S),0.0,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-X),0.30,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-X),0.0,0.0,3.90,4.50,0,1,
18 Mar 45.50 (GM1802C45.5-Y),0.0,0.0,0.01,0.08,0,534,18 Mar 45.50 (GM1802O45.5-Y),0.0,0.0,2.00,7.00,0,1,
18 Mar 46.00 (GM1802C46),0.08,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46),2.49,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-3),0.20,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-3),0.0,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-4),0.0,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-4),0.0,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-8),0.24,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-8),0.0,0.0,2.50,7.00,0,0,
18 Mar 46.00 (GM1802C46-A),0.51,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-A),0.0,0.0,0.0,0.0,0,0,
18 Mar 46.00 (GM1802C46-B),1.15,0.0,0.0,0.14,0,64,18 Mar 46.00 (GM1802O46-B),0.0,0.0,2.50,7.35,0,0,
18 Mar 46.00 (GM1802C46-E),0.53,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-E),2.49,0.0,0.0,5.35,0,0,
18 Mar 46.00 (GM1802C46-I),0.08,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-I),0.0,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-J),0.0,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-J),0.0,0.0,4.30,5.45,0,0,
18 Mar 46.00 (GM1802C46-K),0.0,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-K),0.0,0.0,2.50,7.35,0,0,
18 Mar 46.00 (GM1802C46-O),0.35,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-O),0.0,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-OG),0.0,0.0,0.0,5.00,0,64,18 Mar 46.00 (GM1802O46-OG),0.0,0.0,2.38,7.35,0,0,
18 Mar 46.00 (GM1802C46-P),0.0,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-P),0.0,0.0,0.0,0.0,0,0,
18 Mar 46.00 (GM1802C46-S),0.54,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-S),0.0,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-X),0.35,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-X),3.25,0.0,4.50,5.25,0,0,
18 Mar 46.00 (GM1802C46-Y),0.0,0.0,0.0,0.09,0,64,18 Mar 46.00 (GM1802O46-Y),0.0,0.0,2.50,7.50,0,0,
18 Mar 46.50 (GM1802C46.5),0.05,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5),3.63,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-3),0.63,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-3),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-4),0.05,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-4),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-8),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-8),0.0,0.0,3.30,7.85,0,1,
18 Mar 46.50 (GM1802C46.5-A),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-A),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-B),0.69,0.0,0.0,0.12,0,23,18 Mar 46.50 (GM1802O46.5-B),0.0,0.0,3.30,7.80,0,1,
18 Mar 46.50 (GM1802C46.5-E),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-E),3.63,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-I),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-I),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-J),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-J),0.0,0.0,4.85,6.70,0,1,
18 Mar 46.50 (GM1802C46.5-K),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-K),0.0,0.0,3.30,8.00,0,1,
18 Mar 46.50 (GM1802C46.5-O),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-O),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-OG),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-OG),0.0,0.0,3.30,8.30,0,1,
18 Mar 46.50 (GM1802C46.5-P),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-P),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-S),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-S),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-X),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-X),0.0,0.0,5.05,6.50,0,1,
18 Mar 46.50 (GM1802C46.5-Y),0.0,0.0,0.0,0.08,0,23,18 Mar 46.50 (GM1802O46.5-Y),0.0,0.0,3.00,8.00,0,1,
18 Mar 47.00 (GM1802C47),0.04,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47),4.15,0.0,5.05,6.60,0,18,
18 Mar 47.00 (GM1802C47-3),0.0,0.0,0.0,0.05,0,35,18 Mar 47.00 (GM1802O47-3),0.0,0.0,5.05,6.60,0,18,
18 Mar 47.00 (GM1802C47-4),0.0,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-4),0.0,0.0,5.05,6.60,0,18,
18 Mar 47.00 (GM1802C47-8),0.04,0.0,0.0,0.11,0,35,18 Mar 47.00 (GM1802O47-8),0.0,0.0,3.50,8.05,0,18,
18 Mar 47.00 (GM1802C47-A),0.11,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-A),0.0,0.0,0.0,0.0,0,18,
18 Mar 47.00 (GM1802C47-B),0.0,0.0,0.0,0.11,0,35,18 Mar 47.00 (GM1802O47-B),0.0,0.0,3.50,8.30,0,18,
18 Mar 47.00 (GM1802C47-E),0.09,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-E),0.0,0.0,1.00,6.60,0,18,
18 Mar 47.00 (GM1802C47-I),0.12,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-I),4.15,0.0,5.05,6.60,0,18,
18 Mar 47.00 (GM1802C47-J),0.0,0.0,0.0,0.23,0,35,18 Mar 47.00 (GM1802O47-J),0.0,0.0,4.85,6.80,0,18,
18 Mar 47.00 (GM1802C47-K),0.0,0.0,0.0,5.00,0,35,18 Mar 47.00 (GM1802O47-K),0.0,0.0,3.50,8.35,0,18,
18 Mar 47.00 (GM1802C47-O),0.57,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-O),0.0,0.0,5.05,6.60,0,18,
18 Mar 47.00 (GM1802C47-OG),0.0,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-OG),0.0,0.0,3.35,8.35,0,18,
18 Mar 47.00 (GM1802C47-P),0.0,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-P),0.0,0.0,0.0,0.0,0,18,
18 Mar 47.00 (GM1802C47-S),0.39,0.0,0.0,0.04,0,35,18 Mar 47.00 (GM1802O47-S),0.0,0.0,5.05,6.60,0,18,
